#,AI1,AI10,AI11,AI2,AI3,AI4,AI5,AI6,AI7,AI8,AI9,AN1,AN10,AN11,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,ANO,ARQ,ART,ATM,GTR,LOC,OBR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RA1,RA2,RA3,RA4,RA5,RA6,RA7
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Imagem-musica em videos para web: parodias, reciclagens e remixagens. Sao Paulo: Kazua, 2013.",Sampleamento,Disseminacao,Musica pop,,,,,,,"CONTER, Marcelo B.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"B.; SILVEIRA, F. Sampleamento de imagens sonoras em Fear of a Black Planet. In: Resonancias. Revista de investigacion musical: Pontificia Universidad Catolica de Chile, 2014.",Sampleamento,Disseminacao,Musica pop,,,,,,,CONTER M.,,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Plunderphonia. In: COX, Christoph; WARNER, Daniel (Orgs.). Audio culture: readings in modern music. Bloomsbury: New York, 2013, pp. 138-155.",Sampleamento,Disseminacao,Musica pop,,,,,,,"CUTLER, Chris.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"A estrutura, o signo e o jogo no discurso das ciencias humanas. In: A Escritura e a Diferenca. Sao Paulo: Perspectiva, 1971, pp. 229-249.",Sampleamento,Disseminacao,Musica pop,,,,,,,"DERRIDA, Jacques.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Dissemination. Londres, RU: The Anthlone Press, 1981",Sampleamento,Disseminacao,Musica pop,,,,,,,"DERRIDA, Jacques.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"The voice that keeps silence. In: STERNE, J. The sound studies reader. Nova Iorque, EUA: Routledge, 2012, pp. 495-503,",Sampleamento,Disseminacao,Musica pop,,,,,,,"DERRIDA, Jacques.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"The linguistics of the voice. In: A voice and nothing more. Cambridge: MIT Press, 2006.",Sampleamento,Disseminacao,Musica pop,,,,,,,"DOLAR, Mladen.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Dictionnaire encyclopedique des sciences du langage. Paris, Franca : Editions du Seuil, 1972.",Sampleamento,Disseminacao,Musica pop,,,,,,,"DUCROT, Oswald;","TODOROV, Tzvetan.",,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Tratado geral de semiotica. Sao Paulo, SP: Perspectiva, 2002.",Sampleamento,Disseminacao,Musica pop,,,,,,,"ECO, Umberto.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Filosofia da caixa preta. Sao Paulo, SP: Annablume, 2011.",Sampleamento,Disseminacao,Musica pop,,,,,,,"FLUSSER, Vilem.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"The propsects of recording. In: COX, C.; WARNER, D. (Orgs.). Audio culture: readings in modern music. Bloomsbury: New York, 2013.",Sampleamento,Disseminacao,Musica pop,,,,,,,"GOULD, Glenn.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Musica e mediacao tecnologica. Sao Paulo, SP: Perspectiva, 2009.",Sampleamento,Disseminacao,Musica pop,,,,,,,"IAZZETTA, Fernando.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Linguistica e comunicacao. Sao Paulo, SP: Cultrix, 2015.",Sampleamento,Disseminacao,Musica pop,,,,,,,"JAKOBSON, Roman.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Capturing sound: how technology has changed music. Berkeley, EUA: University of California Press, 2010.",Sampleamento,Disseminacao,Musica pop,,,,,,,"KATZ, Mark.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Gramophone, film, typewriter. Stanford, California: Stanford University Press, 1999.",Sampleamento,Disseminacao,Musica pop,,,,,,,"KITTLER, F.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Midias opticas. Rio de Janeiro, RJ: Contraponto, 2016a.",Sampleamento,Disseminacao,Musica pop,,,,,,,"KITTLER, F.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,Digital sampling and analogue aesthetics. 2007. Disponivel em: <https://www.researchgate.net/publication/234037742_Digital_sampling_and_analogue_aesthetics>. Acesso em 16 fev. 2017.,Sampleamento,Disseminacao,Musica pop,,,,,,,"KVIFFTE, Teleff.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Os meios de comunicacao como extensoes do homem. Sao Paulo: Cultrix, 2007.",Sampleamento,Disseminacao,Musica pop,,,,,,,"MCLUHAN, Marshall.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Plunderphonics, or Audio Piracy as a Compositional Prerogative. Disponivel em: http://www.plunderphonics.com/xhtml/xplunder.html. (1985) Acesso em: 01/12/2016.",Sampleamento,Disseminacao,Musica pop,,,,,,,"OSWALD, John.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Bettered by the borrower: the ethics of musical debt. In: COX, C.; WARNER, D. Audio culture: readings in modern music. EUA: Bloomsbury, 2013, pp. 131- 137.",Sampleamento,Disseminacao,Musica pop,,,,,,,"OSWALD, John.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"S. The collected papers of Charles Sanders Peirce. Edicao eletronica: Harvard University Press, 1994.",Sampleamento,Disseminacao,Musica pop,,,,,,,"PEIRCE, Charles.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"The modalities of nostalgia. IN: Current Sociology. vol. 54(6). Loughborough University: Londres, 2006. p. 919-941.",Sampleamento,Disseminacao,Musica pop,,,,,,,"PICKERING, Michael;","KEIGHTLEY, Emily.",,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,Retromania. Pop culture's addiction to its own past. New York: Faber and Faber. 2011.,Sampleamento,Disseminacao,Musica pop,,,,,,,"REYNOLDS, Simon.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"""The 1963 hip-hop machine: hip-hop pedagogy as composition"". In: College Composition and Communication, 54 (3), 2003. p. 453-471. Disponivel em: <http://www.jstor.org/stable/3594173>. Acesso: 15 jan. 2013.",Sampleamento,Disseminacao,Musica pop,,,,,,,"RICE, Jeff.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"(org.). Rumos da cultura da musica: negocios, esteticas, linguagens e audibilidades. Organizado por Simone Pereira de Sa. Porto Alegre: Sulina, 2010. pp. 91-109.",Sampleamento,Disseminacao,Musica pop,,,,,,,"SA, Simone P.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Cours de linguistique generale. Paris, Franca: Payot & Rivages, 1995.",Sampleamento,Disseminacao,Musica pop,,,,,,,"SAUSSURE, Ferdinand de.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"La musique concrete. Paris, Franca : Presses Universitaires Francaises, 1967.",Sampleamento,Disseminacao,Musica pop,,,,,,,"SCHAEFFER, P.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"Murray. A afinacao do mundo: uma exploracao pioneira pela historia passada e pelo atual atual estado do mais negligenciado aspecto do nosso ambiente: a paisagem sonora. Sao Paulo: UNESP, 2001.",Sampleamento,Disseminacao,Musica pop,,,,,,,"SCHAFER, R.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"O pixel da voz. In: Fronteiras - estudos midiaticos. Vol. 16 No1. Sao Leopoldo: Unisinos, 2014. Disponivel em: <http://revistas.unisinos.br/index.php/fronteiras/article/view/fem.2014.161.03>. Acesso em 12 nov. 2014.",Sampleamento,Disseminacao,Musica pop,,,,,,,"SOARES, Thiago.",,,,,,
111,IFRS,,,UFRGS,,,,,,,,Marcelo Bergamin Conter,,,Cássio,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IJMN5OK6LW8O0AR9R54G_26_5622_21_02_2017_10_03_02.pdf,"ALL STAR, MAS É UM ARTIGO SOBRE SAMPLEAMENTO E NOVAS FORMAS DE DISSEMINAÇÃO DE FANTASMAS FONOGRÁFICOS",,ESTUDOS DE SOM E MÚSICA,SÃO PAULO/SP,"The audible past. Cultural origins of sound reproduction. Durham, Duke University Press, 2003.",Sampleamento,Disseminacao,Musica pop,,,,,,,"STERNE, Jonathan.",,,,,,
