#,AI1,AI10,AI11,AI2,AI3,AI4,AI5,AI6,AI7,AI8,AI9,AN1,AN10,AN11,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,ANO,ARQ,ART,ATM,GTR,LOC,OBR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RA1,RA2,RA3,RA4,RA5,RA6,RA7
1597,UNB,,,UNB,,,,,,,,Suzete Venturelli,,,Mario Maciel,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_521.pdf,Jogo da vida,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Suzete Venturelli2 Mario Maciel3 Resumo: O ser vivo e uma maquina como pensava Rene Descartes? A maquina pode se tornar viva, como sugere a teoria da cibernetica? O texto busca avaliar a relacao da arte com a area cientifica denominada de vida artificial, destacando algumas producoes artisticas que investigam a possibilidade de criacao de obras reativas, onde ocorrem contatos e modificacoes em tempo real entre seres virtuais e entre seres virtuais e humanos na constituicao de imagens, surgidas a partir de certas regras, assim como ocorre na vida ou mesmo num jogo. Palavras-Chave: Jogo da vida. Vida artificial. Arte computacional 1. Introducao Nos jogos eletronicos o pos-biologico tem inicio com os estudos do matematico John H. Conway que inventou o jogo da vida4. Era um tipo de jogo matematico computacional que considerava pesquisas iniciais de vida artificial e ciencias cognitivas relacionadas com a Inteligencia Artificial. O algoritmo do jogo nao exigia grande poder de calculo do computador para criar formas graficas geometricas e celulas, que seriam as vidas artificiais do mundo virtual. Nao representavam, nem simulavam o real e existiam somente no espaco virtual. Essas formas podiam crescer, se reproduzir ou morrer, conforme o seu ambiente, isto e, reagiam pela presenca ou nao de outras vidas. Cada vida podia avaliar outra que a cercava e, desse modo, responder com acoes. Como num jogo, mas de forma bem simplificada, somente duas regras de evolucao foram adotadas por ele: a primeira dizia que uma celula ativa cercada por celulas ativas se tornava 1 Trabalho apresentado ao Grupo de Trabalho ""Criacao e Poeticas Digitais"", do XV Encontro da Compos, na Unesp, Bauru, SP, em junho de 2006. 2 Universidade de Brasilia, suzetev@unb.br. 3 Secretaria de Estado de Educacao do Distrito federal, e desenho@marel.pro.br. 4 No Egito Antigo existia o jogo da vida denominado de Mancala. Segundo a crenca dos egipcios, o jogo representava o semear das sementes. Ate reis eram escolhidos em partidas de mancala. Num tabuleiro, os dois jogadores precisam dividir 48 pecas em seis casas e capturar pecas do oponente. 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 ativa e, a segunda, fazia com que uma celula ativa morresse caso possuisse duas ou mais celulas vizinhas ativas. As regras traduzem, de modo simples, a autoreproducao de uma especie e as condicoes de autoconservacao do ser vivo. Recentemente, uma nova vertente computacional que trabalha com a inteligencia artificial e os algoritmos geneticos, vem desenvolvendo o metodo conexionista computacional, conhecido pelas ciencias cognitivas, que possibilitou a invencao das redes neurais artificiais, ou seja, vidas artificiais calculadas por computador. O conexionismo repousa sobre a nocao de emergencia, extensao da ideia introduzida pelo Holismo e Estruturalismo, segundo o qual o todo e mais que a soma das partes. Mais precisamente, uma rede interconectada de neuronios (artificiais ou naturais) tem a propriedade de se auto-configurar durante a fase de aprendizagem. Desse modo foi possivel inventar processos de aprendizagem entre os seres virtuais independentemente do contexto real. As redes virtuais passaram a memorizar informacoes, nao mais no computador, mas sob a forma de conexoes entre um maior ou menor numero de elementos. 2. Vida artificial Baseado na teoria darwiniana da Evolucao pela Selecao Natural (DRAWIN, 1859), John Holland (HOLLAND, 1962) desenvolveu os Algoritmos Geneticos na Universidade de Michigan). Seu objetivo era evidenciar e explicar rigorosamente os processos de adaptacao dos processos naturais e conceber sistemas artificiais que possuissem certas propriedades do sistema natural. Segundo Jean-Philippe Rennard5 a expressao vida artificial lembra um dos mais antigos fantasmas da humanidade, pois de Prometeu6 ao Robot Daneel Olivaw7, o humano sempre se perguntou sobre a possibilidade de criar a vida. Segundo o Vitalismo de Aristoteles o ser vivo se distingue da materia pela presenca de uma ""forca vital. A partir do seculo 17 uma nova visao da vida progressivamente surgiu. Segundo Rene Descartes, a vida poderia ser interpretada como um mecanismo, um processo. Hoje nos encontramos muita dificuldade em 5 RENNARD, Jean-Philippe. L aVie Artificielle. : http://www.rennard.org/alife/french/ivafs.pdf (acessado em dezembro de 2003), p. 1. 6 Prometeu, na mitologia grega, era um dos titas, uma raca gigantesca que habitou a terra antes do homem. Ele e seu irmao Epimeteu foram incumbidos de fazer o homem e assegurar-lhe, e aos outros animais, todas as faculdades necessarias a sua preservacao. 7 A lei Zero da Robotica foi inventada pelo Robo humaniforme Daneel Olivaw, personagem de Issac Asimov. Ele aparece nas seguintes obras: The Caves of Steel, The Naked Sun, The Robots of Dawn, Robots and Empire, Prelude to Foundation e Foundation and Earth. 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 definir o ser vivo. Para a biologia tradicional a nocao de vida esta relacionada ao seu suporte (moleculas de carbono) e as reacoes psicofisicas. A ideia de Descartes se transformou na interpretacao da vida como sistema, atraves dos pensamentos de cientistas da area da vida artificial, que foi oficialmente iniciada em 1987, por Christopher Gale Langton8, quando declarou ser a vida artificial um sistema construido que exibe caracteristicas de sistemas naturais vivos. Segundo o cientista, o objetivo da vida artificial e criar a ""vida"" num outro substrato, idealmente um substrato virtual. Ele gostaria de construir modelos tao parecidos com o que esta vivo, que deixariam de ser simulacoes da vida para serem considerados exemplos de vida. Rennard9, citando Langton disse que a vida para ele e uma organizacao de estruturas e nao de substancias. Nesse contexto, existiria a possibilidade teorica de realizar novas instancias da vida. Seus estudos se reportam aos estudos de dois grandes logicos Alan Turing e Alonso Church, que propuseram o conceito de Maquina Universal, que hoje conhecemos como computador. Ou seja, a vida artificial e possivel de existir em computadores. A vida artificial se inspira nas propriedades do ser vivo para propor construcoes originais, tanto algoritmicas quanto fisicas, para tentar resolver problemas dificeis como na criacao de artefatos biomimeticos, que envolve as areas de computacao e robotica. A area desenvolveu especificos assuntos, tais como: os Algoritmos Evolucionarios, que se referem a mecanismos evolutivos de especies; os L-systems que desenvolvem pesquisa sobre a morfogenese dos vegetais; o Particle Swarm Optimization -- PSO, criado por Craig Reynolds10, que simula o comportamento, por exemplo, de bandos de passaros, a partir de tres regras basicas: 1. cada individuo deve evitar se chocar com seu vizinho; cada individuo tende a se aproximas da velocidade e das direcoes gerais do grupo de vizinhos imediatos e 3. cada individuo busca se aproximar do centro da gravidade do grupo local. Algoritmos desse tipo foram muito usados em filmes como Batman o retorno. Outra pesquisa importante e denominada de Inteligencia Coletiva e se articula ao redor de mecanismos de auto- organizacao. Existem ainda pesquisas sobre maquinas auto-replicaveis11 que se regeneram e 8 LANGTON, C.G. Studying Artificial Life with Cellular Automata. Physica D, 22, 1986, p. 147. 9 Op,cit. p. 2. 10 http://www.red3d.com/cwr/boids/ 11 http://lslwww.epfl.ch/biowall/indexFr.html 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 uma das mais importantes que e a linha de pesquisa em Robotica, que se inspiram igualmente no ser vivo, e conseguem ter autonomia12. 3. Trabalhos artisticos A introducao da vida artificial na criacao artistica repousa sobre a questao da interatividade, que e tradicionalmente concebida como a relacao de um humano com uma maquina reativa, um dialogo com um sistema que e privado de consciencia, mesmo se ele for inteligente. Na vida artificial, algo diferente acontece. Nao sabemos se o termo subjetividade artificial seria correto para designar uma caracteristica dos seres virtuais, mas podemos dizer que assistimos ao surgimento de um novo tipo de percepcao em relacao as maquinas computacionais, que e a percepcao do real ou do virtual por um ser artificial. A partir do momento em que seres artificiais possuem sensores ou sao constituidos de redes neurais e atuadores que permitem a sua expressao, eles preenchem as condicoes de autopoiesis13 e acendem ao estatuto de seres vivos. E nesse momento, que a relacao do criador com sua obra muda completamente, ou seja, a relacao e de igual para igual. Alguns artistas viram nessas invencoes a possibilidade delas serem adequadas a propositos artisticos e passaram a trabalhar com a ideia da criacao de seres e imagens virtuais, que trazem uma certa autonomia em relacao ao real. Entramos assim num segundo nivel de interacao com a imagem, que nao depende somente da interacao com o real para existir, ou seja, e uma imagem de alto nivel de complexidade que estabelece interatividade entre elementos da vida artificial e da IA. A seguir citaremos algumas obras e artistas de destaque nesse campo de pesquisa, que visam a interacao principalmente entre seres virtuais na constituicao da imagem. 12 exemplo: http://www.cs.ualberta.ca/~kube/crip.cgi 13 A teoria dos mundialmente reconhecidos biologos chilenos, Francisco Varela e Humberto Maturana, demonstra que a relacao com a maquina passou a ser tao visceral que ate foi compreendida como parte da evolucao dos humanos. Suas teorias estabeleceram ligacoes entre artistas, cientistas e profissionais de todo tipo. Nesse contexto, a cultura se renovou, se transmutou e se abriu para novas subjetividades em funcao das mudancas dos dispositivos de analises, procedimentos e referencias. Felix Guattari foi um dos primeiros autores a afirmar que a humanidade vivia ao final do seculo 20, um rompimento estetico envolvido com paradigmas cientificos e eticos. A tecnociencia, instaurada transversalmente, e por essencia de ordem criativa e, como tal, tende ao processo artistico. Logo, a proposta seria uma conexao nao mecanicista entre esses paradigmas que envolvem simultaneamente aspectos tecnologicos, biologicos, informaticos, sociais, teoricos e esteticos. Isso levaria a implicacoes eticas e politicas, pois quem fala em criacao esta falando em responsabilidade como instancia criadora em relacao com a coisa criada. MATURANA, Humberto e VARELA, Francisco J.. Autopoiesis and Cognition. Boston: D. Reidel, 1980. 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 Karl Sims14 construiu seres virtuais que sao capazes de aprender a andar, nadar e pular em ambiente fisico simulado. Esses seres descobrem novas estrategias para atingir seus objetivos, que nao existem na realidade, mas que sao tambem eficazes. Para o artista sua instalacao Galapagos de 1999 significa: An interactive Darwinian evolution of virtual ""organisms."" Twelve computers simulate the growth and behaviors of a population of abstract animated forms and display them on twelve screens arranged in an arc. The viewers participate in this exhibit by selecting which organisms they find most aesthetically interesting and standing on step sensors in front of those displays. The selected organisms survive, mate, mutate and reproduce. Those not selected are removed, and their computers are inhabited by new offspring from the survivors. The offspring are copies and combinations of their parents, but their genes are altered by random mutations. Sometimes a mutation is favorable, the new organism is more interesting than its ancestors, and is then selected by the viewers. As this evolutionary cycle of reproduction and selection continues, more and more interesting organisms can emerge. Michel Bret15 desenvolveu um software com base na estrutura de rede neurais e algoritmos geneticos para controlar corpos virtuais. Atualmente esta trabalhando com a artista Marie Helene Traumus, na Universite Paris 8, Saint Denis, e estuda a possibilidade de implementar em tempo real essas ideias para realizar instalacoes artisticas "" inteligentes"". Nessas diferentes producoes, nao existe um cenario, nao existe trama narrativa, nao se trata de contar uma historia, mas a intencao e produzir seres artificiais com vida, nos quais os seus comportamentos dependem da interacao entre eles, seja num ambiente virtual (interatividade endogena) seja num ambiente real (interatividade exogena). O grupo DSVILA16, de Sao Paulo, desenvolveu o software Andarilho o projeto de um mundo virtual baseado em algoritmo genetico17. Segundo Silvia Laurentiz18, o projeto gera palavras, a partir de 100 palavras iniciais formando geracoes compostas por uma mistura de 14 http://www.genarts.com/karl/ 15 http://www.ciren.org/artifice/artifices_1/bret.html 16 O Grupo SDVILA para o Projeto Andarilho esteve formado por: Alberto Blumenschein, Anna Barros, Andrea D'Alcantara, Silvia Laurentiz e Luciano F. Costa, Nilda Diniz e Davi Correa. Este projeto foi apresentado no Evento Invencao - Pensando o proximo milenio, Instituto Itau Cultural, de 25 a 29 de agosto de 1999. 17 Em 1970 o primeiro algoritmo genetico foi inventado pelo cientista John Holland no qual ele propos a evolucao por cruzamentos e mutacoes selecionando aquelas que melhor respondessem a uma determinada funcao adaptativa. 18 LAURENTIZ, Silvia. Imagem e (I)materialidade. Anais do Congresso do Compos 2004, p. 10. 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 prefixos e radicais diversos. Para interagir com o programa o usuario deve escolher 10 palavras para representar o que foi ou esta sendo ""o seu dia de hoje"". O software envia as palavras acionando um processo do algoritmo genetico que foi criado para administrar esta populacao e a evolucao das palavras, fazendo cruzamentos e mutacoes a partir dos prefixos e sufixos das palavras. Assim, as geracoes das palavras sao definidas pela participacao de 25 visitantes do site. As palavras mais utilizadas passam a ser as que sobrevivem por mais tempo no ambiente virtual 3D. Essa regra se relaciona a sua adaptabilidade e gera processos de selecao natural. Silvia Laurentiz19, diz que este procedimento foi implementado ao sistema, pois um dos objetivos era manter 'estados de preferencia' do usuario no ambiente. Outro exemplo, denominado The bush soul, e um software da artista Rebecca Allen (2003: 310), que ela define como a consciencia viajante num mundo de vida artificial. Nesse mundo a pessoa penetra num espaco vivo e receptivo. Os habitantes desse mundo virtual sao programas que definem comportamentos, desejos e sentimentos em relacao a qualquer outro objeto virtual que encontrar. Os modos de sentir dirigem o personagem e seus movimentos afetando suas reacoes. A comunicacao entre os personagens ocorre por meio de gestos, som e emissao de energia. O usuario do sistema pode interagir e e interpretado pela artista como uma alma, enquanto sua imagem e representada como uma esfera de energia pulsante. Na medida em que explora o espaco tridimensional ele pode ser puxado para dentro de uma criatura e habitar o seu corpo, como um avatar. O sistema compreende uma parte fisica, dotada de um joystick haptico com retorno de forca, dando sensacao tatil e de navegacao, na interacao. Esse sistema composto de software e hardware permite explorar relacoes com habitantes virtuais atraves de uma interface multissensoria. O trabalho amplia a definicao tradicional de personagens, ja descrita para as animacoes, pois aqui tem vida propria e projeto derivado de um certo tipo de comportamento e estilo de movimento, que pode ser modificado em tempo real pelo usuario. 19 Para a autora: ""as palavras que pareceriam sem sentido (pois depois de muitas trocas de prefixos e sufixos encontramos palavras do tipo: adbobo, coloucura, hiperuco, ablustre, etc...), por alguma razao estao sendo selecionadas mais do que outras, pois estao causando maior interesse, e provavelmente, passaram a sustentar novos significados. Aqui se deposita o aspecto diferencial do projeto: a transparencia do processo, o fato de estar em rede e trabalhar com um banco de dados, e relatar um historico das escolhas selecionadas, veem apontar as preferencias entre os individuos, ou, em outras palavras, uma certa 'tendencia' de significacoes. Poderiamos ainda dizer que o programa 'guarda' suas memorias (o historico das escolhas) em seu sistema. E, embora exista um local fisico onde estarao guardadas estas informacoes, elas nao passam de zeros e uns para o computador. Quem ira garantir sentido aos dados na memoria sera cada participante do site. Mas cada participacao individual nao sera formadora de sentido. Vinte e cinco participacoes formarao uma geracao e varias geracoes virao produzir algum sentido ao sistema"" (LAURENTIZ: 1999, 11). 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 Desenvolvido sob nossa coordenacao, citamos como exemplo, tambem, o trabalho artistico intitulado Com_Vida 3D20 que tem duas versoes, uma como aplicativo e uma outra para celular, utilizando para tanto a linguagem J2ME para dispositivo moveis, da Sun e a teoria de John H. Conway, de 1968, que deu origem a criacao do algoritmo genetico. Esse software e uma simulacao de um sistema automato celular, tridimensional, com celulas representadas por formas organicas. A vizinhanca segue a regra baseada na Lei de Moore, com raio 1 (ou seja, sao vizinhas de uma celula as celulas que estao no menor quadrado que a contem, ou seja, as celulas que se encontram no quadrado de lado 3, onde a medida e o no de celulas, com centro na celula em questao, exceto ela propria). O jogo de Conway tem como objetivo explorar como as regras simples poderiam dar surgimento a estruturas que simulam a vida, o comportamento e a morte. Ele acreditava que ""organismos"" no seu mundo artificial podiam atuar como aqueles do mundo real - movendo, crescendo, reproduzindo, evoluindo e, talvez, ate mesmo pensando. As regras da vida artificial no programa sao: Primeira possibilidade: * Se uma celula esta OFF, ela fica ON se exatamente 3 celulas dos seus vizinhos estao",Jogo da vida,Vida artificial,Arte computacional,,,,,,,JOGO DA VIDA1,,,,,,
1597,UNB,,,UNB,,,,,,,,Suzete Venturelli,,,Mario Maciel,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_521.pdf,Jogo da vida,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"* Se uma celula esta ON, ela continua ON se exatamente 2 ou 3 de seus vizinhos estao",Jogo da vida,Vida artificial,Arte computacional,,,,,,,ON;,,,,,,
1597,UNB,,,UNB,,,,,,,,Suzete Venturelli,,,Mario Maciel,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_521.pdf,Jogo da vida,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"caso contrario, ela fica OFF. Segunda possibilidade * Se uma celula esta ON, ela fica OFF, independentemente dos estados de seus vizinhos; * Se uma celula esta OFF, ela fica ON, se exatamente 2 de seus vizinhos estao ON; caso contrario, ela permanece OFF. Terceira possibilidade: 20 O trabalho esta sendo desenvolvido com os bolsistas de Pibic da UnB Andre Felipe Ramalho Maciel e Daniel Scandiuzzi. 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 * Jogo personalizado, onde o usuario informa as regras de transicao. As regras do estilo personalizado seguem uma ideia basica: * Uma celula muda de estado (ON para OFF ou OFF para ON), se ela possui exatamente X ou Y ou Z ou... vizinhos ONs. E estes valores (X,Y,Z,...), que variam entre 0 e 8, sao informados pelo usuario, atraves de uma janela. A simulacao da vida e da morte esta inserida num ambiente tridimensional que se modifica lentamente com o passar do tempo computacional. Desde 1999 a Telefonica da Espanha21 tem incentivado a relacao da arte com a area da vida artificial atraves do concurso Vida. Citamos como exemplo de artistas premiados: Erwin Driessens e Maria Verstappen que criaram um robo que faz cocegas ao passear sobre o corpo humano; Bill Vorn e Louis-Philippe Demers criaram La cour des miracles, apresentaram uma instalacao com robos reativos, nao interativos, que se movimentam de forma diferente conforme sentem a presenca humana e das outras maquinas e Ken Rinaldo criou uma instalacao denominada autopoiesis que modifica todo o seu sistema de grupo em funcao da presenca humana que repassa informacao para todo o grupo de maquinas a partir do mais proximo. O ultimo exemplo que citamos e a obra S.W.A.M.P de Douglas Easterly e Matt Kenyon. O software Spore 1.1 visualiza de forma ironica as condicoes de artificialidade de nosso contexto mais imediato ao relacionar as influencias do mercado com o estado de nosso ecossistema. Os artistas propoem comprar uma planta da multinacional Home Depot. ""Spore"" deposita esta planta dentro de uma instalacao mecanizada com uma conexao na Internet e programada com software aberto. A instalacao recebe as cotacoes de Home Depot do mercado de valores e ativa um mecanismo de interacao: se as cotacoes da companhia vao bem no mercado, a planta recebe agua. A parodia subtendia e que Home Depot garante a vida da planta pelo periodo de um ano, caso ela morra, esta devera ser substituida pela multinacional. 4. Conclusao O termo criacao no contexto da arte e vida artificial passa a ter um sentido mais evidenciado, ao mesmo tempo em que se destaca o sensivel e a automacao nos sistemas 21 http://www.fundacion.telefonica.com/at/vida/paginas/v2.html 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006 artificiais, programas e computadores. A producao e recente e de dificil desenvolvimento em funcao da complexidade relacionada as areas envolvidas. Surgiu um grande interesse dos artistas na elaboracao de instalacoes que se modificam de forma reativa e nao somente interativa. Instalacoes vivas que, em alguns casos, independem da presenca de humanos. A teoria estetica mais apropriada que os artistas vem trabalhando tem origem na teoria de Max Bense que foi denominada de Estetica Informacional e se revestiu de um carater semiotico oriundo do conceito de signo, como o analisado pelo matematico e filosofo, Charles Sanders Peirce. Posteriormente, Abraham Moles tambem alicercou essa teoria, com a musica, a linguistica e especialmente a computer art. Essa teoria pode ser considerada uma das mais importantes sobre a producao visual baseada nos sistemas computacionais (combinatorios) antecipando discussoes sobre as maquinas criadoras, obras reativas e interacao22 na obra de arte. Abraham Moles assinalou que na medida em que os aparatos tecnologicos fossem mais conhecidos os artistas poderiam transformar a computer art em uma pratica cultural. Em outras palavras, num contexto mais amplo, a arte apoiada pelas tecnologias digitais dispoe das potencialidades necessarias para uma simbiose entre o pensamento racional e a criacao estetica. Algumas obras computacionais, como as citadas neste texto, se enquadram nessa categoria e, ainda, na estetica de interacao e reacao, onde sao aplicados metodos matematico e algoritmico para a aproximacao entre humanos e seres virtuais. No contexto artistico, nao se pode negar a importancia do processo de criacao que envolve varias pesquisas de diferentes areas, comprovando cada vez mais a importancia do artista de conhecer linguagens de programacao para a elaboracao dos softwares de arte, cuja finalidade difere muitas vezes da ciencia, pois nao e criado necessariamente para comprovar algum tipo de verdade, mas busca, na maioria das vezes, criar situacoes que despertem sensibilidades diversas, desde as corporais ate as mais conceituais no publico que atua nos diferentes espacos de veiculacao dessas obras, sejam eles virtuais ou reais. 22 E uma funcao que assegura os diferentes niveis de comunicacao e dialogo entre o humano e a maquina, atraves de uma interface.",Jogo da vida,Vida artificial,Arte computacional,,,,,,,ON;,,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"(1997) La couleur ecran. In: Projections, les transpots de l`image. Hazan/Le Fresnoy/AFAA",poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"AUMONT, Jacques.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"(1990) Essa coisa antiga, a arte... In: O obvio e o obtuso. 3a ed.",poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"BARTHES, Roland.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,Nova Fronteira.,poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,RJ:,,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Jeremy, WISEMAN, Ari and ZILCZER, Judith (org). (2005). Visual Music. Synasesthesia in Art and Music Since 1900. NY: Thames & Hudson.",poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"BROUGHER, Kerry;","STRICK,",,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,2002. Filosofia da Caixa Preta. RJ: Relume Dumara.,poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"FLUSSER, Vilem.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"(1997). Entre projectile et projet. Aspects de la projection dans les annees vingt. In: Projections, les transpots de l`image. Hazan/Le Fresnoy/AFAA",poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"HAAS, Patrick de.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,(2004) Uma temporada no inferno & Iluminacoes. Traducao e Notas iniciais: Ledo Ivo. RJ: Francisco Alves.,poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"RIMBAUD, Jean-Arthur.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,(1991). Variedades. SP: Iluminuras.,poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"VALERY, Paul.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,(1996). Eupalinos ou O Arquiteto. SP: ed 34.,poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"VALERY, Paul.",,,,,,
1598,UFMG,,,,,,,,,,,Patrícia Moran,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_528.pdf,Poéticas das correspondências,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Expanded Cinema. NY: E.P. Dutton & CO., Inc. Sons & Lumieres. Une histoire du son dans l`art du XX e siecle. (2004). Paris: Editions du Centre Pompidou. http://www.seeingwithsound.com/Artificial%20Synesthesia%20for%20Synthetic%20Vision. htm http://www.mediaartnet.org/themes/image-sound_relations/audiovisions/ Music as an Intermedia Art Form. Golo Follmer, Julia Gerlach",poetica,sinestesia,abstracionismo,VJs,experimentacao,,,,,"YOUNGBLOOD, Gene (1970).",,,,,,
1710,USP,,,,,,,,,,,Eduardo de Jesus,,,,,,,,,,,2005,http://www.compos.org.br/data/biblioteca_861.pdf,Anotações sobre as relações entre tempo e interatividade: uma perspectiva para o descontrole,,COMUNICAÇÃO E POÉTICAS DIGITAIS,NITERóI/RJ,"Obras Escolhidas. Sao Paulo: Editora Brasiliense, 1993.",,,,,,,,,,"BENJAMIN, Walter.",,,,,,
1710,USP,,,,,,,,,,,Eduardo de Jesus,,,,,,,,,,,2005,http://www.compos.org.br/data/biblioteca_861.pdf,Anotações sobre as relações entre tempo e interatividade: uma perspectiva para o descontrole,,COMUNICAÇÃO E POÉTICAS DIGITAIS,NITERóI/RJ,"Onde encontrar a diferenca entre uma obra de arte e uma mercadoria? In: Revista USP, no 15. Sao Paulo: Editora da USP, 1992.",,,,,,,,,,"BOLZ, Norbert.",,,,,,
1710,USP,,,,,,,,,,,Eduardo de Jesus,,,,,,,,,,,2005,http://www.compos.org.br/data/biblioteca_861.pdf,Anotações sobre as relações entre tempo e interatividade: uma perspectiva para o descontrole,,COMUNICAÇÃO E POÉTICAS DIGITAIS,NITERóI/RJ,"A tecnologia na arte. Da fotografia a realidade virtual. Porto Alegre: Editora da UFRGS, 2003.",,,,,,,,,,"COUCHOT, Edmond.",,,,,,
1710,USP,,,,,,,,,,,Eduardo de Jesus,,,,,,,,,,,2005,http://www.compos.org.br/data/biblioteca_861.pdf,Anotações sobre as relações entre tempo e interatividade: uma perspectiva para o descontrole,,COMUNICAÇÃO E POÉTICAS DIGITAIS,NITERóI/RJ,"Estetica Digital. Barcelona: L'Angelot, 2002.",,,,,,,,,,"GIANNETTI, Claudia.",,,,,,
1710,USP,,,,,,,,,,,Eduardo de Jesus,,,,,,,,,,,2005,http://www.compos.org.br/data/biblioteca_861.pdf,Anotações sobre as relações entre tempo e interatividade: uma perspectiva para o descontrole,,COMUNICAÇÃO E POÉTICAS DIGITAIS,NITERóI/RJ,"Video in a relation to architecture. In: HALL, Doug e JO FIFER, Sally (org.). Illuminating Video An Essential Guide to Video Art. New York: BAVC, 1990.",,,,,,,,,,"GRAHAM, Dan.",,,,,,
1710,USP,,,,,,,,,,,Eduardo de Jesus,,,,,,,,,,,2005,http://www.compos.org.br/data/biblioteca_861.pdf,Anotações sobre as relações entre tempo e interatividade: uma perspectiva para o descontrole,,COMUNICAÇÃO E POÉTICAS DIGITAIS,NITERóI/RJ,"Caminhos da escultura moderna. Sao Paulo: Martins Fontes, 1998.",,,,,,,,,,"KRAUSS, Rosalind E.",,,,,,
